osm_id,name,amenity_type,amenity,wheelchair,toilets:wheelchair,opening_hours,operator,description,is_accessible,latitude,longitude
node/389440327,Accessible Toilet,accessible_toilet,toilets,yes,,Mo-Su 08:00-18:00,,,True,-37.7050795,144.9536716
way/391821605,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8241713,144.8495496
node/393127355,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7090733,144.960173
node/401507879,Accessible Toilet,accessible_toilet,toilets,yes,,"Mo-Su,PH 07:00-19:00",,,True,-37.7972669,144.9842867
way/404194029,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9163708,145.3267787
node/408109046,Toilet 14,accessible_toilet,toilets,,,,Melbourne City Council,,True,-37.8159838,144.9728004
node/411290389,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8974242,145.1941245
node/414613148,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7830322,144.941865
node/419632512,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8179534,144.9945481
node/420022660,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8102061,144.9984425
node/427550980,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7855765,144.9528937
node/429409145,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3335111,144.7040744
way/437414961,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9753615,145.0153217
way/437414962,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9751496,145.0152043
node/442409053,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9366967,145.3891778
way/443362023,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7391846,145.269717
node/443559990,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.688172,144.8993014
node/445411886,Comfort Station,accessible_toilet,toilets,,,,,,True,-38.1440875,145.1203638
way/447604595,Accessible Toilet,accessible_toilet,toilets,yes,,Mo-Su 09:00-17:00; Dec 25 off,,,True,-38.130539,145.2692483
way/452611058,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.6138593,145.6044784
way/465844908,Accessible Toilet,accessible_toilet,toilets,no,,24/7,,,True,-37.7114314,145.1091056
node/467008860,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7648164,144.9512994
node/469738469,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9913648,145.1263757
way/470112596,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7225445,144.9966299
node/470222911,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9511233,145.2506204
node/472236182,Public Toilets,accessible_toilet,toilets,yes,,,,,True,-37.8020642,144.9664322
way/474357821,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8141392,144.8984377
node/474424117,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9788156,145.0453278
node/477290060,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7969738,145.0190034
node/479754804,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7850873,145.0113339
node/480641704,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.007117,145.1339009
way/480772043,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.972466,144.6876481
way/480776712,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.5207001,145.1106826
node/481586175,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7414894,145.2096066
way/484517989,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7692277,145.0428131
way/489212322,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-38.1826664,145.0915269
way/490254372,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8285549,144.8469521
node/493878999,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7937172,144.930359
node/496447183,Accessible Toilet,accessible_toilet,toilets,,,sunrise-sunset,,,True,-37.7711794,144.9444271
node/498652054,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7367931,145.223029
