stop_id,stop_name,lat,lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code,mode,stop_code,is_wheelchair_accessible,is_wheelchair_inaccessible,suburb_id,suburb_name,routes_served,route_count
10117,Jordanville Station,-37.87360157,145.11197651,https://transport.vic.gov.au/stop/1105/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:JOR,1,Level 1,1,train,,True,False,212051319,Ashwood - Chadstone,Glen Waverley,1
10920,Flagstaff Station,-37.81205297,144.95562907,https://transport.vic.gov.au/stop/1068/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FGS,1,Level -3,1,train,,True,False,206041504,Melbourne CBD - North,"Hurstbridge,Mernda",2
10921,Flagstaff Station,-37.81192588,144.95557578,https://transport.vic.gov.au/stop/1068/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FGS,1,Level -3,2,train,,True,False,206041504,Melbourne CBD - North,Frankston,1
10922,Melbourne Central Station,-37.80997342,144.96251307,https://transport.vic.gov.au/stop/1120/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MCE,1,Level -2,1,train,,True,False,206041504,Melbourne CBD - North,"Hurstbridge,Mernda",2
10923,Melbourne Central Station,-37.80986514,144.96250469,https://transport.vic.gov.au/stop/1120/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MCE,1,Level -2,2,train,,True,False,206041504,Melbourne CBD - North,Frankston,1
10924,Parliament Station,-37.81100921,144.9729235,https://transport.vic.gov.au/stop/1155/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:PAR,1,Level -2,1,train,,True,False,206041503,Melbourne CBD - East,"Hurstbridge,Mernda",2
11119,Belgrave Station,-37.9091367,145.35518814,https://transport.vic.gov.au/stop/1018/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BEG,1,Level 0,1,train,,True,False,211051284,Upwey - Tecoma,Belgrave,1
11120,Belgrave Station,-37.90909987,145.35513209,https://transport.vic.gov.au/stop/1018/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BEG,1,Level 0,2,train,,True,False,211051284,Upwey - Tecoma,Belgrave,1
11121,Tecoma Station,-37.90809018,145.34290422,https://transport.vic.gov.au/stop/1191/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:TCM,1,Level 0,1,train,,True,False,211051284,Upwey - Tecoma,Belgrave,1
11122,Upwey Station,-37.90371012,145.33141254,https://transport.vic.gov.au/stop/1200/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:UPW,1,Level 0,1,train,,True,False,211051284,Upwey - Tecoma,Belgrave,1
11123,Upwey Station,-37.90361053,145.33138067,https://transport.vic.gov.au/stop/1200/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:UPW,1,Level 0,2,train,,True,False,211051284,Upwey - Tecoma,Belgrave,1
11197,Alamein Station,-37.86818601,145.07970463,https://transport.vic.gov.au/stop/1002/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:ALM,1,Level 0,1,train,,True,False,207011146,Ashburton (Vic.),Alamein,1
11198,Ashburton Station,-37.86193224,145.08139014,https://transport.vic.gov.au/stop/1010/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:ASH,1,Level 0,1,train,,True,False,207011146,Ashburton (Vic.),Alamein,1
11199,Burwood Station,-37.85154564,145.08053426,https://transport.vic.gov.au/stop/1031/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BWD,1,Level 0,2,train,,True,False,207011150,Glen Iris - East,Alamein,1
11200,Burwood Station,-37.85155353,145.08046586,https://transport.vic.gov.au/stop/1031/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BWD,1,Level 0,1,train,,True,False,207011150,Glen Iris - East,Alamein,1
11201,Hartwell Station,-37.84384815,145.07548359,https://transport.vic.gov.au/stop/1087/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:HWL,1,Level 0,2,train,,True,False,207011149,Camberwell,Alamein,1
11202,Hartwell Station,-37.84388325,145.07542585,https://transport.vic.gov.au/stop/1087/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:HWL,1,Level 0,1,train,,True,False,207011149,Camberwell,Alamein,1
11203,Willison Station,-37.83566968,145.07024194,https://transport.vic.gov.au/stop/1213/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:WSN,1,Level 0,1,train,,True,False,207011149,Camberwell,Alamein,1
11204,Willison Station,-37.83568036,145.07034393,https://transport.vic.gov.au/stop/1213/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:WSN,1,Level 0,2,train,,True,False,207011149,Camberwell,Alamein,1
11205,Riversdale Station,-37.83129806,145.06964002,https://transport.vic.gov.au/stop/1166/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:RIV,1,Level 0,1,train,,True,False,207011149,Camberwell,Alamein,1
11206,Riversdale Station,-37.83162291,145.06966564,https://transport.vic.gov.au/stop/1166/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:RIV,1,Level 0,2,train,,True,False,207011149,Camberwell,Alamein,1
11207,Camberwell Station,-37.82668783,145.05836453,https://transport.vic.gov.au/stop/1032/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CAM,1,Level -2,1,train,,True,False,207011152,Hawthorn East,"Alamein,Belgrave,Lilydale",3
11208,Camberwell Station,-37.82659756,145.05835553,https://transport.vic.gov.au/stop/1032/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CAM,1,Level -2,2,train,,True,False,207011152,Hawthorn East,"Alamein,Belgrave,Lilydale",3
11209,Camberwell Station,-37.82651798,145.05844851,https://transport.vic.gov.au/stop/1032/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CAM,1,Level -2,3,train,,True,False,207011152,Hawthorn East,"Alamein,Belgrave,Lilydale",3
11210,Parliament Station,-37.81091306,144.97309652,https://transport.vic.gov.au/stop/1155/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:PAR,1,Level -2,2,train,,True,False,206041503,Melbourne CBD - East,Frankston,1
11212,Flinders Street Station,-37.81809481,144.96626579,https://transport.vic.gov.au/stop/1071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FSS,1,Level 0,1,train,,True,False,206041503,Melbourne CBD - East,"Glen Waverley,Hurstbridge,Lilydale,Mernda",4
11213,Flinders Street Station,-37.81814377,144.96649165,https://transport.vic.gov.au/stop/1071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FSS,1,Level 0,2,train,,True,False,206041503,Melbourne CBD - East,"Alamein,Belgrave,Glen Waverley,Hurstbridge,Lilydale,Mernda",6
11214,Flinders Street Station,-37.8181984,144.96652423,https://transport.vic.gov.au/stop/1071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FSS,1,Level 0,3,train,,True,False,206041503,Melbourne CBD - East,"Alamein,Belgrave,Glen Waverley,Hurstbridge,Lilydale",5
11215,Flinders Street Station,-37.81828907,144.96655582,https://transport.vic.gov.au/stop/1071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FSS,1,Level 0,4,train,,True,False,206041503,Melbourne CBD - East,"Alamein,Belgrave,Craigieburn,Frankston,Glen Waverley,Lilydale,Upfield",7
11216,Flinders Street Station,-37.81832588,144.96660025,https://transport.vic.gov.au/stop/1071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FSS,1,Level 0,5,train,,True,False,206041503,Melbourne CBD - East,"Craigieburn,Frankston,Upfield",3
11217,Flinders Street Station,-37.81843476,144.96664271,https://transport.vic.gov.au/stop/1071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FSS,1,Level 0,6,train,,True,False,206041503,Melbourne CBD - East,"Flemington Racecourse,Frankston",2
11218,Flinders Street Station,-37.8185074,144.96667479,https://transport.vic.gov.au/stop/1071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FSS,1,Level 0,7,train,,True,False,206041503,Melbourne CBD - East,"Craigieburn,Flemington Racecourse,Frankston,Werribee",4
11219,Jordanville Station,-37.87353005,145.11201245,https://transport.vic.gov.au/stop/1105/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:JOR,1,Level 1,2,train,,True,False,212051319,Ashwood - Chadstone,Glen Waverley,1
11220,Frankston Station,-38.1426818,145.12604465,https://transport.vic.gov.au/stop/1073/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FKN,1,Level 1,1,train,,True,False,214011371,Frankston,Frankston,1
11221,Frankston Station,-38.14270218,145.12619247,https://transport.vic.gov.au/stop/1073/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FKN,1,Level 1,2,train,,True,False,214011371,Frankston,Frankston,1
11222,Kananook Station,-38.12171555,145.13533024,https://transport.vic.gov.au/stop/1106/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:KAN,1,Level 0,1,train,,True,False,214011375,Seaford (Vic.),Frankston,1
11223,Kananook Station,-38.12171646,145.13538725,https://transport.vic.gov.au/stop/1106/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:KAN,1,Level 0,2,train,,True,False,214011375,Seaford (Vic.),Frankston,1
11224,Seaford Station,-38.10434442,145.12816513,https://transport.vic.gov.au/stop/1174/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:SEA,1,Level 0,1,train,,True,False,214011375,Seaford (Vic.),Frankston,1
11225,Seaford Station,-38.1044183,145.12827729,https://transport.vic.gov.au/stop/1174/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:SEA,1,Level 0,2,train,,True,False,214011375,Seaford (Vic.),Frankston,1
11226,Carrum Station,-38.07742515,145.12298052,https://transport.vic.gov.au/stop/1035/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CAR,1,Level 1,1,train,,True,False,208031185,Carrum - Patterson Lakes,Frankston,1
11227,Carrum Station,-38.07740878,145.12308355,https://transport.vic.gov.au/stop/1035/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CAR,1,Level 1,2,train,,True,False,208031185,Carrum - Patterson Lakes,Frankston,1
11228,Bonbeach Station,-38.06555519,145.12005815,https://transport.vic.gov.au/stop/1024/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BON,1,Level -1,1,train,,True,False,208031186,Chelsea - Bonbeach,Frankston,1
11229,Bonbeach Station,-38.06555701,145.12017209,https://transport.vic.gov.au/stop/1024/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BON,1,Level -1,2,train,,True,False,208031186,Chelsea - Bonbeach,Frankston,1
11230,Chelsea Station,-38.05320706,145.11654487,https://transport.vic.gov.au/stop/1038/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CSA,1,Level -1,1,train,,True,False,208031186,Chelsea - Bonbeach,Frankston,1
11231,Chelsea Station,-38.05315447,145.11663739,https://transport.vic.gov.au/stop/1038/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CSA,1,Level -1,2,train,,True,False,208031186,Chelsea - Bonbeach,Frankston,1
11232,Edithvale Station,-38.03628004,145.10737348,https://transport.vic.gov.au/stop/1060/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:EDI,1,Level -1,1,train,,True,False,208031189,Edithvale - Aspendale,Frankston,1
11233,Edithvale Station,-38.03629124,145.10750992,https://transport.vic.gov.au/stop/1060/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:EDI,1,Level -1,2,train,,True,False,208031189,Edithvale - Aspendale,Frankston,1
11234,Aspendale Station,-38.02710953,145.10199298,https://transport.vic.gov.au/stop/1011/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:ASP,1,Level 0,1,train,,True,False,208031189,Edithvale - Aspendale,Frankston,1
11235,Aspendale Station,-38.02708397,145.10208478,https://transport.vic.gov.au/stop/1011/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:ASP,1,Level 1,2,train,,True,False,208031189,Edithvale - Aspendale,Frankston,1
11236,Mordialloc Station,-38.00632554,145.08734715,https://transport.vic.gov.au/stop/1134/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MOR,1,Level 0,1,train,,True,False,208031193,Mordialloc - Parkdale,Frankston,1
11237,Mordialloc Station,-38.00641988,145.08760665,https://transport.vic.gov.au/stop/1134/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MOR,1,Level 0,2,train,,True,False,208031193,Mordialloc - Parkdale,Frankston,1
11238,Parkdale Station,-37.99290246,145.07601259,https://transport.vic.gov.au/stop/1154/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:PKD,1,Level 0,1,train,,True,False,208031193,Mordialloc - Parkdale,Frankston,1
11239,Parkdale Station,-37.99283263,145.07615106,https://transport.vic.gov.au/stop/1154/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:PKD,1,Level 0,2,train,,True,False,208031193,Mordialloc - Parkdale,Frankston,1
11240,Mentone Station,-37.9832323,145.06608639,https://transport.vic.gov.au/stop/1122/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MEN,1,Level 0,1,train,,True,False,208031190,Mentone,Frankston,1
11241,Mentone Station,-37.9832064,145.06615539,https://transport.vic.gov.au/stop/1122/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MEN,1,Level 0,2,train,,True,False,208031190,Mentone,Frankston,1
11242,Cheltenham Station,-37.9663941,145.05434841,https://transport.vic.gov.au/stop/1039/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CTM,1,Level -1,2,train,,True,False,208031188,Highett (East) - Cheltenham,Frankston,1
11243,Cheltenham Station,-37.966429,145.05427919,https://transport.vic.gov.au/stop/1039/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CTM,1,Level -1,1,train,,True,False,208031188,Highett (East) - Cheltenham,Frankston,1
11244,Cheltenham Station,-37.9663684,145.05442877,https://transport.vic.gov.au/stop/1039/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CTM,1,Level -1,3,train,,True,False,208031188,Highett (East) - Cheltenham,Frankston,1
11245,Upper Ferntree Gully Station,-37.89259619,145.3072931,https://transport.vic.gov.au/stop/1199/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:UFG,1,Level 0,1,train,,True,False,211011448,Ferntree Gully (South) - Upper Ferntree Gully,Belgrave,1
11246,Upper Ferntree Gully Station,-37.89249448,145.30711348,https://transport.vic.gov.au/stop/1199/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:UFG,1,Level 0,2,train,,True,False,211011448,Ferntree Gully (South) - Upper Ferntree Gully,Belgrave,1
11247,Ferntree Gully Station,-37.8816056,145.2950942,https://transport.vic.gov.au/stop/1067/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FTG,1,Level 0,1,train,,True,False,211011447,Ferntree Gully - North,Belgrave,1
11248,Ferntree Gully Station,-37.88153468,145.29517543,https://transport.vic.gov.au/stop/1067/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:FTG,1,Level 0,2,train,,True,False,211011447,Ferntree Gully - North,Belgrave,1
11249,Boronia Station,-37.86052901,145.28473574,https://transport.vic.gov.au/stop/1025/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BOR,1,Level 0,1,train,,True,False,211011446,Boronia,Belgrave,1
11409,Boronia Station,-37.8604938,145.28479339,https://transport.vic.gov.au/stop/1025/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BOR,1,Level 0,2,train,,True,False,211011446,Boronia,Belgrave,1
11410,Bayswater Station,-37.84141772,145.26773459,https://transport.vic.gov.au/stop/1016/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BAY,1,Level 0,1,train,,True,False,211011251,Bayswater,Belgrave,1
11411,Bayswater Station,-37.84138285,145.26781495,https://transport.vic.gov.au/stop/1016/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BAY,1,Level 0,2,train,,True,False,211011251,Bayswater,Belgrave,1
11412,Heathmont Station,-37.82849361,145.24456268,https://transport.vic.gov.au/stop/1092/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:HMT,1,Level 0,1,train,,True,False,211031267,Ringwood East,Belgrave,1
11413,Heathmont Station,-37.82845009,145.24466597,https://transport.vic.gov.au/stop/1092/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:HMT,1,Level 0,2,train,,True,False,211031267,Ringwood East,Belgrave,1
11471,Highett Station,-37.94846066,145.04184809,https://transport.vic.gov.au/stop/1095/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:HIG,1,Level 0,1,train,,True,False,208011171,Highett (West) - Cheltenham,Frankston,1
12158,Glen Waverley Station,-37.87974241,145.162893,https://transport.vic.gov.au/stop/1078/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:GWY,1,Level 0,1,train,,True,False,212051322,Glen Waverley - West,Glen Waverley,1
12159,Glen Waverley Station,-37.87969755,145.16290548,https://transport.vic.gov.au/stop/1078/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:GWY,1,Level 0,2,train,,True,False,212051322,Glen Waverley - West,Glen Waverley,1
12160,Syndal Station,-37.87629955,145.14964231,https://transport.vic.gov.au/stop/1190/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:SYN,1,Level 1,1,train,,True,False,212051322,Glen Waverley - West,Glen Waverley,1
12161,Syndal Station,-37.87623649,145.14964388,https://transport.vic.gov.au/stop/1190/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:SYN,1,Level 1,2,train,,True,False,212051322,Glen Waverley - West,Glen Waverley,1
12162,Mount Waverley Station,-37.87530479,145.12777021,https://transport.vic.gov.au/stop/1137/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MWY,1,Level 0,1,train,,True,False,212051323,Mount Waverley - North,Glen Waverley,1
12163,Mount Waverley Station,-37.87522281,145.12771544,https://transport.vic.gov.au/stop/1137/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MWY,1,Level 0,2,train,,True,False,212051323,Mount Waverley - North,Glen Waverley,1
12164,Lilydale Station,-37.75726653,145.34580971,https://transport.vic.gov.au/stop/1115/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:LIL,1,Level 2,1,train,,True,False,211051281,Mooroolbark,Lilydale,1
12165,Lilydale Station,-37.75722021,145.34571994,https://transport.vic.gov.au/stop/1115/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:LIL,1,Level 2,2,train,,True,False,211051281,Mooroolbark,Lilydale,1
12166,Mooroolbark Station,-37.78475842,145.31307216,https://transport.vic.gov.au/stop/1133/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MLK,1,Level 1,1,train,,True,False,211051281,Mooroolbark,Lilydale,1
12167,Mooroolbark Station,-37.78467685,145.31303994,https://transport.vic.gov.au/stop/1133/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MLK,1,Level 1,2,train,,True,False,211051281,Mooroolbark,Lilydale,1
12168,Croydon Station,-37.79520472,145.28073944,https://transport.vic.gov.au/stop/1048/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CDN,1,Level 1,1,train,,True,False,211031451,Croydon - West,Lilydale,1
12169,Croydon Station,-37.79512264,145.2806732,https://transport.vic.gov.au/stop/1048/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CDN,1,Level 1,2,train,,True,False,211031451,Croydon - West,Lilydale,1
12170,Ringwood East Station,-37.81178415,145.24994534,https://transport.vic.gov.au/stop/1164/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:RWE,1,Level -1,1,train,,True,False,211031267,Ringwood East,Lilydale,1
12171,Ringwood East Station,-37.81171157,145.24991297,https://transport.vic.gov.au/stop/1164/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:RWE,1,Level -1,2,train,,True,False,211031267,Ringwood East,Lilydale,1
12172,Pakenham Station,-38.08050747,145.48650669,https://transport.vic.gov.au/stop/1153/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:PKM,1,Level 0,1,train,,True,False,212011552,Pakenham - South West,Pakenham,1
12173,Pakenham Station,-38.08044499,145.48655358,https://transport.vic.gov.au/stop/1153/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:PKM,1,Level 0,2,train,,True,False,212011552,Pakenham - South West,Pakenham,1
12174,Officer Station,-38.0663162,145.41159909,https://transport.vic.gov.au/stop/1151/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:OFC,1,Level 0,1,train,,True,False,212011546,Beaconsfield - Officer,Pakenham,1
12175,Officer Station,-38.06624567,145.41171461,https://transport.vic.gov.au/stop/1151/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:OFC,1,Level 0,2,train,,True,False,212011546,Beaconsfield - Officer,Pakenham,1
12176,Beaconsfield Station,-38.05112566,145.36650027,https://transport.vic.gov.au/stop/1017/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BFD,1,Level 0,1,train,,True,False,212021553,Berwick - South East,Pakenham,1
12177,Beaconsfield Station,-38.05107192,145.36652426,https://transport.vic.gov.au/stop/1017/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BFD,1,Level 0,2,train,,True,False,212021553,Berwick - South East,Pakenham,1
12178,Berwick Station,-38.03983078,145.3450326,https://transport.vic.gov.au/stop/1021/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BEW,1,Level 0,1,train,,True,False,212021293,Berwick - North,Pakenham,1
12179,Berwick Station,-38.0397965,145.34515871,https://transport.vic.gov.au/stop/1021/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:BEW,1,Level 0,2,train,,True,False,212021293,Berwick - North,Pakenham,1
12180,Narre Warren Station,-38.02759031,145.30378076,https://transport.vic.gov.au/stop/1139/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:NWA,1,Level 1,1,train,,True,False,212021456,Narre Warren - South West,Pakenham,1
12181,Narre Warren Station,-38.02751889,145.30382798,https://transport.vic.gov.au/stop/1139/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:NWA,1,Level 1,2,train,,True,False,212021456,Narre Warren - South West,Pakenham,1
12182,Hallam Station,-38.01798764,145.27004437,https://transport.vic.gov.au/stop/1085/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:HLM,1,Level 1,1,train,,True,False,212021297,Hallam,Pakenham,1
12183,Hallam Station,-38.01787103,145.27008129,https://transport.vic.gov.au/stop/1085/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:HLM,1,Level 1,2,train,,True,False,212021297,Hallam,Pakenham,1
12184,Cranbourne Station,-38.0997737,145.28074169,https://transport.vic.gov.au/stop/1045/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CBE,1,Level 0,1,train,,True,False,212031300,Cranbourne,Cranbourne,1
12185,Cranbourne Station,-38.09972949,145.28079974,https://transport.vic.gov.au/stop/1045/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:CBE,1,Level 0,2,train,,True,False,212031300,Cranbourne,Cranbourne,1
12186,Merinda Park Station,-38.07904333,145.26336215,https://transport.vic.gov.au/stop/1123/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:MPK,1,Level 1,1,train,,True,False,212031560,Cranbourne North - West,Cranbourne,1
12187,Dandenong Station,-37.99014081,145.20983503,https://transport.vic.gov.au/stop/1049/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:DNG,1,Level 0,1,train,,True,False,212041563,Dandenong - North,"Cranbourne,Pakenham",2
12188,Dandenong Station,-37.99010512,145.20985868,https://transport.vic.gov.au/stop/1049/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:DNG,1,Level 0,2,train,,True,False,212041563,Dandenong - North,"Cranbourne,Pakenham",2
12189,Dandenong Station,-37.98998732,145.20981599,https://transport.vic.gov.au/stop/1049/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click,,vic:rail:DNG,1,Level 0,3,train,,True,False,212041563,Dandenong - North,"Cranbourne,Pakenham",2
