stop_id,hour,departure_count,mode,avg_departures_per_hour
30256,16,10,bus,2.0
30257,16,10,bus,2.0
30258,16,10,bus,2.0
30259,16,10,bus,2.0
30260,16,10,bus,2.0
30261,16,10,bus,2.0
50830,16,10,bus,2.0
50828,16,10,bus,2.0
30551,16,10,bus,2.0
30556,16,10,bus,2.0
30557,16,10,bus,2.0
30558,16,10,bus,2.0
30559,16,10,bus,2.0
19553,17,19,bus,3.8
50773,17,19,bus,3.8
50775,17,19,bus,3.8
50777,17,19,bus,3.8
50779,17,19,bus,3.8
30251,17,19,bus,3.8
30252,17,19,bus,3.8
30254,17,19,bus,3.8
30255,17,19,bus,3.8
30256,17,19,bus,3.8
30257,17,19,bus,3.8
30258,17,10,bus,2.0
30259,17,10,bus,2.0
30260,17,10,bus,2.0
30261,17,10,bus,2.0
50830,17,10,bus,2.0
50828,17,10,bus,2.0
30551,17,10,bus,2.0
30556,17,10,bus,2.0
30557,17,10,bus,2.0
30558,17,10,bus,2.0
30559,17,10,bus,2.0
30560,17,10,bus,2.0
30561,17,10,bus,2.0
30562,17,10,bus,2.0
30563,17,10,bus,2.0
30564,17,10,bus,2.0
30565,17,10,bus,2.0
30566,17,20,bus,4.0
30567,17,20,bus,4.0
30568,17,20,bus,4.0
30569,17,20,bus,4.0
48070,17,10,bus,2.0
48068,17,10,bus,2.0
30746,17,103,bus,20.6
30258,18,10,bus,2.0
30259,18,10,bus,2.0
30260,18,10,bus,2.0
30261,18,10,bus,2.0
50830,18,10,bus,2.0
50828,18,10,bus,2.0
30551,18,10,bus,2.0
30556,18,10,bus,2.0
30557,18,10,bus,2.0
30558,18,10,bus,2.0
30559,18,10,bus,2.0
30560,18,10,bus,2.0
30561,18,10,bus,2.0
30562,18,10,bus,2.0
30563,18,10,bus,2.0
30564,18,10,bus,2.0
30565,18,10,bus,2.0
30566,18,20,bus,4.0
30567,18,20,bus,4.0
30568,18,20,bus,4.0
30569,18,20,bus,4.0
48070,18,10,bus,2.0
48068,18,10,bus,2.0
30746,18,94,bus,18.8
19553,18,10,bus,2.0
50773,18,10,bus,2.0
50775,18,10,bus,2.0
50777,18,10,bus,2.0
50779,18,10,bus,2.0
30251,18,10,bus,2.0
30252,19,18,bus,3.6
30254,19,18,bus,3.6
30255,19,18,bus,3.6
30256,19,18,bus,3.6
30257,19,18,bus,3.6
30258,19,18,bus,3.6
30259,19,18,bus,3.6
30260,19,18,bus,3.6
30261,19,18,bus,3.6
50830,19,18,bus,3.6
50828,19,18,bus,3.6
30551,19,18,bus,3.6
30556,19,18,bus,3.6
30557,19,18,bus,3.6
30558,19,18,bus,3.6
30559,19,19,bus,3.8
30560,19,19,bus,3.8
30561,19,19,bus,3.8
30562,19,19,bus,3.8
30563,19,19,bus,3.8
30564,19,19,bus,3.8
30565,19,19,bus,3.8
30566,19,28,bus,5.6
30567,19,28,bus,5.6
30568,19,28,bus,5.6
30569,19,28,bus,5.6
48070,19,19,bus,3.8
48068,19,19,bus,3.8
30746,19,93,bus,18.6
19553,19,9,bus,1.8
50773,19,9,bus,1.8
50775,19,9,bus,1.8
50777,19,9,bus,1.8
50779,19,9,bus,1.8
30251,19,9,bus,1.8
30272,19,1,bus,0.2
30273,19,1,bus,0.2
30274,19,1,bus,0.2
30293,19,1,bus,0.2
30275,19,1,bus,0.2
30276,19,1,bus,0.2
30277,19,1,bus,0.2
30278,19,1,bus,0.2
30279,19,1,bus,0.2
30252,18,1,bus,0.2
30254,18,1,bus,0.2
30255,18,1,bus,0.2
30256,18,1,bus,0.2
30257,18,1,bus,0.2
30415,6,28,bus,5.6
30416,6,28,bus,5.6
30417,6,28,bus,5.6
30418,6,28,bus,5.6
30419,6,19,bus,3.8
30420,6,18,bus,3.6
30421,6,18,bus,3.6
45187,6,18,bus,3.6
50781,6,18,bus,3.6
30280,6,18,bus,3.6
30281,6,18,bus,3.6
30282,6,18,bus,3.6
30283,6,18,bus,3.6
30284,6,18,bus,3.6
30285,6,18,bus,3.6
30286,6,18,bus,3.6
30287,6,18,bus,3.6
30288,6,18,bus,3.6
30289,6,18,bus,3.6
30290,6,18,bus,3.6
30291,6,18,bus,3.6
30292,6,18,bus,3.6
30262,6,18,bus,3.6
30263,6,18,bus,3.6
30264,6,18,bus,3.6
48040,6,18,bus,3.6
30419,7,28,bus,5.6
30420,7,29,bus,5.8
30421,7,29,bus,5.8
45187,7,29,bus,5.8
50781,7,29,bus,5.8
30280,7,29,bus,5.8
30281,7,29,bus,5.8
30282,7,29,bus,5.8
30283,7,29,bus,5.8
30284,7,29,bus,5.8
30285,7,29,bus,5.8
30286,7,29,bus,5.8
30287,7,29,bus,5.8
30288,7,29,bus,5.8
30289,7,29,bus,5.8
30290,7,29,bus,5.8
30291,7,29,bus,5.8
30292,7,29,bus,5.8
30262,7,29,bus,5.8
30263,7,29,bus,5.8
30264,7,29,bus,5.8
48040,7,20,bus,4.0
30415,7,19,bus,3.8
30416,7,19,bus,3.8
30417,7,19,bus,3.8
30418,7,19,bus,3.8
48040,8,28,bus,5.6
30415,8,38,bus,7.6
30416,8,38,bus,7.6
30417,8,38,bus,7.6
30418,8,38,bus,7.6
30419,8,38,bus,7.6
30420,8,38,bus,7.6
30421,8,38,bus,7.6
45187,8,29,bus,5.8
50781,8,29,bus,5.8
30280,8,29,bus,5.8
30281,8,29,bus,5.8
30282,8,29,bus,5.8
30283,8,29,bus,5.8
30284,8,29,bus,5.8
30285,8,29,bus,5.8
30286,8,29,bus,5.8
30287,8,29,bus,5.8
30288,8,29,bus,5.8
30289,8,29,bus,5.8
30290,8,29,bus,5.8
30291,8,29,bus,5.8
30292,8,29,bus,5.8
30262,8,20,bus,4.0
30263,8,20,bus,4.0
30264,8,20,bus,4.0
30262,9,38,bus,7.6
30263,9,37,bus,7.4
30264,9,37,bus,7.4
48040,9,38,bus,7.6
45187,9,29,bus,5.8
50781,9,29,bus,5.8
30280,9,29,bus,5.8
30281,9,29,bus,5.8
30282,9,29,bus,5.8
30283,9,29,bus,5.8
30284,9,29,bus,5.8
30285,9,29,bus,5.8
30286,9,29,bus,5.8
30287,9,29,bus,5.8
30288,9,29,bus,5.8
30289,9,29,bus,5.8
30290,9,29,bus,5.8
30291,9,29,bus,5.8
30292,9,29,bus,5.8
30415,9,20,bus,4.0
30416,9,20,bus,4.0
30417,9,20,bus,4.0
30418,9,20,bus,4.0
30419,9,20,bus,4.0
30420,9,20,bus,4.0
30421,9,20,bus,4.0
30415,10,29,bus,5.8
30416,10,29,bus,5.8
30417,10,29,bus,5.8
30418,10,29,bus,5.8
30419,10,29,bus,5.8
30420,10,29,bus,5.8
30421,10,29,bus,5.8
45187,10,29,bus,5.8
50781,10,20,bus,4.0
30280,10,20,bus,4.0
30281,10,20,bus,4.0
30282,10,20,bus,4.0
30283,10,20,bus,4.0
30284,10,20,bus,4.0
30285,10,20,bus,4.0
30286,10,20,bus,4.0
30287,10,20,bus,4.0
30288,10,20,bus,4.0
30289,10,20,bus,4.0
30290,10,20,bus,4.0
30291,10,20,bus,4.0
30292,10,20,bus,4.0
30262,10,20,bus,4.0
30263,10,21,bus,4.2
30264,10,21,bus,4.2
48040,10,20,bus,4.0
50781,11,38,bus,7.6
30280,11,38,bus,7.6
30281,11,38,bus,7.6
30282,11,38,bus,7.6
30283,11,38,bus,7.6
30284,11,38,bus,7.6
30285,11,38,bus,7.6
30286,11,38,bus,7.6
30287,11,38,bus,7.6
30288,11,38,bus,7.6
30289,11,38,bus,7.6
30290,11,38,bus,7.6
30291,11,38,bus,7.6
30292,11,38,bus,7.6
30262,11,38,bus,7.6
30263,11,38,bus,7.6
30264,11,38,bus,7.6
48040,11,38,bus,7.6
30415,11,29,bus,5.8
30416,11,29,bus,5.8
30417,11,29,bus,5.8
30418,11,29,bus,5.8
30419,11,29,bus,5.8
30420,11,29,bus,5.8
30421,11,29,bus,5.8
45187,11,29,bus,5.8
30415,12,28,bus,5.6
30416,12,28,bus,5.6
30417,12,28,bus,5.6
30418,12,28,bus,5.6
30419,12,28,bus,5.6
30420,12,28,bus,5.6
30421,12,28,bus,5.6
45187,12,28,bus,5.6
50781,12,28,bus,5.6
30280,12,28,bus,5.6
30281,12,28,bus,5.6
30282,12,28,bus,5.6
30283,12,28,bus,5.6
30284,12,28,bus,5.6
30285,12,28,bus,5.6
30286,12,28,bus,5.6
30287,12,28,bus,5.6
30288,12,28,bus,5.6
30289,12,28,bus,5.6
30290,12,28,bus,5.6
30291,12,28,bus,5.6
30292,12,28,bus,5.6
30262,12,28,bus,5.6
30263,12,28,bus,5.6
30264,12,28,bus,5.6
48040,12,29,bus,5.8
30415,13,29,bus,5.8
30416,13,29,bus,5.8
30417,13,29,bus,5.8
30418,13,29,bus,5.8
30419,13,29,bus,5.8
30420,13,29,bus,5.8
30421,13,29,bus,5.8
45187,13,29,bus,5.8
50781,13,29,bus,5.8
30280,13,29,bus,5.8
30281,13,29,bus,5.8
30282,13,29,bus,5.8
30283,13,29,bus,5.8
30284,13,29,bus,5.8
30285,13,29,bus,5.8
30286,13,29,bus,5.8
30287,13,29,bus,5.8
30288,13,29,bus,5.8
30289,13,29,bus,5.8
30290,13,29,bus,5.8
30291,13,29,bus,5.8
30292,13,29,bus,5.8
30262,13,29,bus,5.8
30263,13,29,bus,5.8
30264,13,29,bus,5.8
48040,13,29,bus,5.8
30415,14,30,bus,6.0
30416,14,30,bus,6.0
30417,14,30,bus,6.0
30418,14,30,bus,6.0
30419,14,30,bus,6.0
30420,14,30,bus,6.0
30421,14,29,bus,5.8
45187,14,29,bus,5.8
50781,14,29,bus,5.8
30280,14,29,bus,5.8
30281,14,29,bus,5.8
30282,14,29,bus,5.8
30283,14,29,bus,5.8
30284,14,29,bus,5.8
30285,14,29,bus,5.8
30286,14,29,bus,5.8
30287,14,29,bus,5.8
30288,14,29,bus,5.8
30289,14,29,bus,5.8
30290,14,29,bus,5.8
30291,14,29,bus,5.8
30292,14,29,bus,5.8
30262,14,20,bus,4.0
30263,14,20,bus,4.0
30264,14,20,bus,4.0
48040,14,20,bus,4.0
30262,15,29,bus,5.8
30263,15,29,bus,5.8
30264,15,29,bus,5.8
48040,15,29,bus,5.8
30415,15,29,bus,5.8
30416,15,29,bus,5.8
30417,15,29,bus,5.8
30418,15,29,bus,5.8
30419,15,29,bus,5.8
30420,15,29,bus,5.8
30421,15,29,bus,5.8
45187,15,29,bus,5.8
50781,15,29,bus,5.8
30280,15,29,bus,5.8
30281,15,29,bus,5.8
30282,15,29,bus,5.8
30283,15,29,bus,5.8
30284,15,29,bus,5.8
30285,15,29,bus,5.8
30286,15,29,bus,5.8
30287,15,29,bus,5.8
30288,15,29,bus,5.8
30289,15,29,bus,5.8
30290,15,29,bus,5.8
30291,15,29,bus,5.8
30292,15,29,bus,5.8
30262,16,38,bus,7.6
30263,16,38,bus,7.6
30264,16,38,bus,7.6
48040,16,29,bus,5.8
30415,16,29,bus,5.8
30416,16,29,bus,5.8
30417,16,29,bus,5.8
30418,16,29,bus,5.8
30419,16,29,bus,5.8
30420,16,29,bus,5.8
30421,16,29,bus,5.8
45187,16,29,bus,5.8
50781,16,29,bus,5.8
30280,16,29,bus,5.8
30281,16,29,bus,5.8
30282,16,29,bus,5.8
30283,16,29,bus,5.8
30284,16,29,bus,5.8
30285,16,29,bus,5.8
30286,16,29,bus,5.8
30287,16,29,bus,5.8
30288,16,29,bus,5.8
30289,16,29,bus,5.8
30290,16,29,bus,5.8
30291,16,29,bus,5.8
30292,16,29,bus,5.8
48040,17,29,bus,5.8
30415,17,28,bus,5.6
30416,17,28,bus,5.6
30417,17,28,bus,5.6
30418,17,28,bus,5.6
30419,17,28,bus,5.6
30420,17,28,bus,5.6
30421,17,29,bus,5.8
45187,17,29,bus,5.8
50781,17,29,bus,5.8
30280,17,29,bus,5.8
30281,17,29,bus,5.8
30282,17,29,bus,5.8
30283,17,29,bus,5.8
30284,17,29,bus,5.8
30285,17,29,bus,5.8
30286,17,20,bus,4.0
30287,17,20,bus,4.0
30288,17,20,bus,4.0
30289,17,20,bus,4.0
30290,17,20,bus,4.0
30291,17,20,bus,4.0
30292,17,20,bus,4.0
30262,17,20,bus,4.0
30263,17,20,bus,4.0
30264,17,20,bus,4.0
30286,18,27,bus,5.4
30287,18,27,bus,5.4
30288,18,27,bus,5.4
30289,18,27,bus,5.4
30290,18,27,bus,5.4
30291,18,27,bus,5.4
30292,18,27,bus,5.4
30262,18,27,bus,5.4
30263,18,27,bus,5.4
30264,18,27,bus,5.4
48040,18,27,bus,5.4
30415,18,18,bus,3.6
30416,18,18,bus,3.6
30417,18,18,bus,3.6
30418,18,18,bus,3.6
30419,18,18,bus,3.6
30420,18,18,bus,3.6
30421,18,18,bus,3.6
45187,18,18,bus,3.6
50781,18,18,bus,3.6
30280,18,18,bus,3.6
30281,18,18,bus,3.6
30282,18,18,bus,3.6
30283,18,18,bus,3.6
30284,18,18,bus,3.6
30285,18,18,bus,3.6
30415,19,18,bus,3.6
30416,19,18,bus,3.6
30417,19,18,bus,3.6
30418,19,18,bus,3.6
30419,19,18,bus,3.6
30420,19,18,bus,3.6
30421,19,18,bus,3.6
45187,19,18,bus,3.6
50781,19,18,bus,3.6
30280,19,18,bus,3.6
30281,19,18,bus,3.6
30282,19,18,bus,3.6
30283,19,18,bus,3.6
30284,19,18,bus,3.6
30285,19,18,bus,3.6
30286,19,18,bus,3.6
30287,19,18,bus,3.6
30288,19,9,bus,1.8
30289,19,9,bus,1.8
30290,19,9,bus,1.8
30291,19,9,bus,1.8
30292,19,9,bus,1.8
30262,19,9,bus,1.8
30263,19,9,bus,1.8
30264,19,9,bus,1.8
48040,19,9,bus,1.8
30288,20,18,bus,3.6
30289,20,9,bus,1.8
30290,20,9,bus,1.8
30291,20,9,bus,1.8
30292,20,9,bus,1.8
30262,20,9,bus,1.8
30263,20,9,bus,1.8
30264,20,9,bus,1.8
48040,20,9,bus,1.8
30415,20,9,bus,1.8
30416,20,9,bus,1.8
30417,20,9,bus,1.8
30418,20,9,bus,1.8
30419,20,9,bus,1.8
30420,20,9,bus,1.8
30421,20,9,bus,1.8
45187,20,9,bus,1.8
50781,20,9,bus,1.8
30280,20,9,bus,1.8
30281,20,9,bus,1.8
30282,20,9,bus,1.8
30283,20,9,bus,1.8
30284,20,9,bus,1.8
30285,20,9,bus,1.8
30286,20,9,bus,1.8
30287,20,9,bus,1.8
30289,21,9,bus,1.8
30290,21,9,bus,1.8
30291,21,9,bus,1.8
30292,21,9,bus,1.8
30262,21,9,bus,1.8
30263,21,9,bus,1.8
30264,21,9,bus,1.8
30265,21,9,bus,1.8
30266,21,9,bus,1.8
30267,21,9,bus,1.8
48040,21,9,bus,1.8
50831,21,9,bus,1.8
30553,21,18,bus,3.6
30554,21,18,bus,3.6
30384,21,18,bus,3.6
30232,6,9,bus,1.8
30233,6,9,bus,1.8
30234,6,9,bus,1.8
30235,6,9,bus,1.8
30236,6,9,bus,1.8
30237,6,9,bus,1.8
30238,6,9,bus,1.8
30239,6,9,bus,1.8
30240,6,9,bus,1.8
30241,6,9,bus,1.8
30242,6,9,bus,1.8
30243,6,9,bus,1.8
30244,6,9,bus,1.8
30245,6,9,bus,1.8
30246,6,9,bus,1.8
30247,6,9,bus,1.8
50782,6,9,bus,1.8
45183,6,9,bus,1.8
30422,6,9,bus,1.8
30423,6,9,bus,1.8
30424,6,9,bus,1.8
30425,6,9,bus,1.8
30426,6,9,bus,1.8
30427,6,9,bus,1.8
30232,7,19,bus,3.8
30233,7,10,bus,2.0
30234,7,10,bus,2.0
30235,7,10,bus,2.0
30236,7,10,bus,2.0
30237,7,10,bus,2.0
30238,7,10,bus,2.0
30239,7,10,bus,2.0
30240,7,10,bus,2.0
30241,7,10,bus,2.0
30242,7,10,bus,2.0
30243,7,10,bus,2.0
30244,7,10,bus,2.0
30245,7,10,bus,2.0
30246,7,10,bus,2.0
30247,7,10,bus,2.0
50782,7,10,bus,2.0
45183,7,10,bus,2.0
30422,7,10,bus,2.0
30423,7,10,bus,2.0
30424,7,10,bus,2.0
30425,7,10,bus,2.0
30426,7,10,bus,2.0
30427,7,10,bus,2.0
30233,8,29,bus,5.8
30234,8,29,bus,5.8
30235,8,29,bus,5.8
30236,8,29,bus,5.8
30237,8,29,bus,5.8
30238,8,29,bus,5.8
30239,8,29,bus,5.8
30240,8,28,bus,5.6
30241,8,28,bus,5.6
30242,8,28,bus,5.6
30243,8,28,bus,5.6
30244,8,28,bus,5.6
30245,8,28,bus,5.6
30246,8,28,bus,5.6
30247,8,28,bus,5.6
50782,8,28,bus,5.6
45183,8,28,bus,5.6
30422,8,28,bus,5.6
30423,8,28,bus,5.6
30424,8,28,bus,5.6
30425,8,28,bus,5.6
30426,8,28,bus,5.6
30427,8,28,bus,5.6
30232,8,20,bus,4.0
30232,9,38,bus,7.6
30233,9,29,bus,5.8
30234,9,29,bus,5.8
30235,9,29,bus,5.8
30236,9,29,bus,5.8
30237,9,29,bus,5.8
30238,9,29,bus,5.8
30239,9,29,bus,5.8
30240,9,30,bus,6.0
30241,9,29,bus,5.8
30242,9,29,bus,5.8
30243,9,29,bus,5.8
30244,9,29,bus,5.8
30245,9,29,bus,5.8
30246,9,29,bus,5.8
30247,9,29,bus,5.8
50782,9,29,bus,5.8
45183,9,29,bus,5.8
30422,9,29,bus,5.8
30423,9,29,bus,5.8
30424,9,29,bus,5.8
30425,9,29,bus,5.8
30426,9,29,bus,5.8
30427,9,29,bus,5.8
30233,10,38,bus,7.6
30234,10,38,bus,7.6
30235,10,38,bus,7.6
30236,10,38,bus,7.6
30237,10,37,bus,7.4
30238,10,37,bus,7.4
30239,10,37,bus,7.4
30240,10,37,bus,7.4
30241,10,38,bus,7.6
30242,10,38,bus,7.6
30243,10,29,bus,5.8
30244,10,29,bus,5.8
30245,10,29,bus,5.8
30246,10,29,bus,5.8
30247,10,29,bus,5.8
50782,10,29,bus,5.8
45183,10,29,bus,5.8
30422,10,29,bus,5.8
30423,10,29,bus,5.8
30424,10,29,bus,5.8
30425,10,29,bus,5.8
30426,10,29,bus,5.8
30427,10,29,bus,5.8
30232,10,29,bus,5.8
30243,11,29,bus,5.8
30244,11,29,bus,5.8
30245,11,29,bus,5.8
30246,11,29,bus,5.8
30247,11,29,bus,5.8
50782,11,29,bus,5.8
45183,11,29,bus,5.8
30422,11,29,bus,5.8
30423,11,29,bus,5.8
30424,11,29,bus,5.8
30425,11,29,bus,5.8
30426,11,29,bus,5.8
30427,11,29,bus,5.8
30232,11,29,bus,5.8
30233,11,20,bus,4.0
30234,11,20,bus,4.0
30235,11,19,bus,3.8
30236,11,19,bus,3.8
30237,11,20,bus,4.0
30238,11,20,bus,4.0
30239,11,20,bus,4.0
30240,11,20,bus,4.0
30241,11,20,bus,4.0
30242,11,20,bus,4.0
30233,12,29,bus,5.8
30234,12,29,bus,5.8
30235,12,29,bus,5.8
30236,12,29,bus,5.8
30237,12,29,bus,5.8
30238,12,29,bus,5.8
30239,12,29,bus,5.8
30240,12,29,bus,5.8
30241,12,29,bus,5.8
30242,12,29,bus,5.8
30243,12,29,bus,5.8
30244,12,29,bus,5.8
30245,12,29,bus,5.8
30246,12,29,bus,5.8
30247,12,29,bus,5.8
50782,12,29,bus,5.8
45183,12,29,bus,5.8
30422,12,29,bus,5.8
30423,12,29,bus,5.8
30424,12,29,bus,5.8
30425,12,29,bus,5.8
30426,12,29,bus,5.8
30427,12,29,bus,5.8
30232,12,29,bus,5.8
30233,13,28,bus,5.6
30234,13,28,bus,5.6
30235,13,29,bus,5.8
30236,13,29,bus,5.8
30237,13,29,bus,5.8
30238,13,29,bus,5.8
30239,13,29,bus,5.8
30240,13,29,bus,5.8
30241,13,29,bus,5.8
30242,13,29,bus,5.8
30243,13,29,bus,5.8
30244,13,29,bus,5.8
30245,13,29,bus,5.8
30246,13,29,bus,5.8
30247,13,29,bus,5.8
50782,13,29,bus,5.8
45183,13,29,bus,5.8
30422,13,29,bus,5.8
30423,13,29,bus,5.8
30424,13,29,bus,5.8
30425,13,29,bus,5.8
30426,13,29,bus,5.8
30427,13,29,bus,5.8
30232,13,28,bus,5.6
30233,14,38,bus,7.6
30234,14,38,bus,7.6
30235,14,38,bus,7.6
30236,14,38,bus,7.6
30237,14,29,bus,5.8
30238,14,29,bus,5.8
30239,14,29,bus,5.8
30240,14,29,bus,5.8
30241,14,29,bus,5.8
30242,14,29,bus,5.8
30243,14,29,bus,5.8
30244,14,29,bus,5.8
30245,14,29,bus,5.8
30246,14,29,bus,5.8
30247,14,29,bus,5.8
50782,14,29,bus,5.8
45183,14,29,bus,5.8
30422,14,29,bus,5.8
30423,14,29,bus,5.8
30424,14,29,bus,5.8
30425,14,29,bus,5.8
30426,14,29,bus,5.8
30427,14,29,bus,5.8
30232,14,29,bus,5.8
30237,15,38,bus,7.6
30238,15,38,bus,7.6
30239,15,38,bus,7.6
30240,15,38,bus,7.6
30241,15,38,bus,7.6
30242,15,29,bus,5.8
30243,15,29,bus,5.8
30244,15,29,bus,5.8
30245,15,29,bus,5.8
30246,15,29,bus,5.8
30247,15,29,bus,5.8
50782,15,29,bus,5.8
45183,15,29,bus,5.8
30422,15,29,bus,5.8
30423,15,29,bus,5.8
30424,15,29,bus,5.8
30425,15,29,bus,5.8
30426,15,29,bus,5.8
30427,15,29,bus,5.8
30232,15,29,bus,5.8
30233,15,29,bus,5.8
30234,15,29,bus,5.8
30235,15,29,bus,5.8
30236,15,29,bus,5.8
30242,16,29,bus,5.8
30243,16,29,bus,5.8
30244,16,29,bus,5.8
30245,16,29,bus,5.8
30246,16,29,bus,5.8
30247,16,29,bus,5.8
50782,16,29,bus,5.8
45183,16,29,bus,5.8
30422,16,29,bus,5.8
30423,16,29,bus,5.8
30424,16,29,bus,5.8
30425,16,29,bus,5.8
30426,16,29,bus,5.8
30427,16,29,bus,5.8
30232,16,29,bus,5.8
30233,16,29,bus,5.8
30234,16,29,bus,5.8
30235,16,29,bus,5.8
30236,16,29,bus,5.8
30237,16,29,bus,5.8
30238,16,29,bus,5.8
30239,16,29,bus,5.8
30240,16,29,bus,5.8
30241,16,20,bus,4.0
30241,17,29,bus,5.8
30242,17,29,bus,5.8
30243,17,29,bus,5.8
30244,17,29,bus,5.8
30245,17,29,bus,5.8
30246,17,29,bus,5.8
30247,17,29,bus,5.8
50782,17,29,bus,5.8
45183,17,29,bus,5.8
30422,17,29,bus,5.8
30423,17,29,bus,5.8
30424,17,29,bus,5.8
30425,17,29,bus,5.8
30426,17,29,bus,5.8
30427,17,29,bus,5.8
30232,17,20,bus,4.0
30233,17,20,bus,4.0
30234,17,20,bus,4.0
30235,17,20,bus,4.0
30236,17,20,bus,4.0
30237,17,20,bus,4.0
30238,17,20,bus,4.0
30239,17,20,bus,4.0
30240,17,20,bus,4.0
30232,18,38,bus,7.6
30233,18,38,bus,7.6
30234,18,38,bus,7.6
30235,18,38,bus,7.6
30236,18,38,bus,7.6
30237,18,38,bus,7.6
30238,18,38,bus,7.6
30239,18,38,bus,7.6
30240,18,38,bus,7.6
30241,18,38,bus,7.6
30242,18,38,bus,7.6
30243,18,38,bus,7.6
30244,18,38,bus,7.6
30245,18,29,bus,5.8
30246,18,29,bus,5.8
30247,18,29,bus,5.8
50782,18,29,bus,5.8
45183,18,29,bus,5.8
30422,18,29,bus,5.8
30423,18,29,bus,5.8
30424,18,29,bus,5.8
30425,18,29,bus,5.8
30426,18,29,bus,5.8
30427,18,29,bus,5.8
30245,19,19,bus,3.8
30246,19,19,bus,3.8
30247,19,19,bus,3.8
50782,19,19,bus,3.8
45183,19,19,bus,3.8
30422,19,18,bus,3.6
30423,19,18,bus,3.6
30424,19,18,bus,3.6
30425,19,18,bus,3.6
30426,19,18,bus,3.6
30427,19,18,bus,3.6
30232,19,10,bus,2.0
30233,19,10,bus,2.0
30234,19,10,bus,2.0
30235,19,10,bus,2.0
30236,19,10,bus,2.0
30237,19,10,bus,2.0
30238,19,10,bus,2.0
30239,19,10,bus,2.0
30240,19,10,bus,2.0
30241,19,10,bus,2.0
30242,19,10,bus,2.0
30243,19,10,bus,2.0
30244,19,10,bus,2.0
30232,20,18,bus,3.6
30233,20,18,bus,3.6
30234,20,18,bus,3.6
30235,20,18,bus,3.6
30236,20,18,bus,3.6
30237,20,18,bus,3.6
30238,20,18,bus,3.6
30239,20,18,bus,3.6
30240,20,18,bus,3.6
30241,20,18,bus,3.6
30242,20,18,bus,3.6
30243,20,18,bus,3.6
30244,20,18,bus,3.6
30245,20,18,bus,3.6
30246,20,18,bus,3.6
30247,20,18,bus,3.6
50782,20,18,bus,3.6
45183,20,18,bus,3.6
30422,20,19,bus,3.8
30423,20,19,bus,3.8
30424,20,19,bus,3.8
30425,20,19,bus,3.8
30426,20,19,bus,3.8
30427,20,19,bus,3.8
45327,21,129,bus,25.8
30522,21,18,bus,3.6
30523,21,18,bus,3.6
30524,21,18,bus,3.6
50832,21,9,bus,1.8
30227,21,9,bus,1.8
30228,21,9,bus,1.8
30229,21,9,bus,1.8
30230,21,9,bus,1.8
30231,21,9,bus,1.8
30232,21,9,bus,1.8
30233,21,9,bus,1.8
30234,21,9,bus,1.8
30235,21,9,bus,1.8
30236,21,9,bus,1.8
30237,21,9,bus,1.8
30238,21,9,bus,1.8
30239,21,9,bus,1.8
30240,21,9,bus,1.8
30241,21,9,bus,1.8
30242,21,9,bus,1.8
30243,21,9,bus,1.8
30244,21,9,bus,1.8
30245,21,9,bus,1.8
30246,21,9,bus,1.8
30247,21,9,bus,1.8
50782,21,9,bus,1.8
45183,21,9,bus,1.8
30422,21,9,bus,1.8
30423,21,9,bus,1.8
30424,21,9,bus,1.8
30425,21,9,bus,1.8
30426,21,9,bus,1.8
30427,21,9,bus,1.8
48041,7,19,bus,3.8
30714,7,19,bus,3.8
30715,7,19,bus,3.8
30716,7,19,bus,3.8
30717,7,19,bus,3.8
50808,7,19,bus,3.8
30691,7,19,bus,3.8
30692,7,19,bus,3.8
50806,7,19,bus,3.8
50804,7,19,bus,3.8
45153,7,19,bus,3.8
47657,7,19,bus,3.8
47679,7,19,bus,3.8
47681,7,19,bus,3.8
45158,7,19,bus,3.8
45159,7,19,bus,3.8
45160,7,19,bus,3.8
50801,7,28,bus,5.6
45161,7,28,bus,5.6
45163,7,28,bus,5.6
45165,7,28,bus,5.6
45167,7,28,bus,5.6
50800,7,19,bus,3.8
30694,7,19,bus,3.8
30695,7,19,bus,3.8
30697,7,19,bus,3.8
30699,7,19,bus,3.8
50797,7,10,bus,2.0
50798,7,10,bus,2.0
50793,7,10,bus,2.0
30570,7,10,bus,2.0
30571,7,10,bus,2.0
30572,7,10,bus,2.0
30573,7,10,bus,2.0
30574,7,10,bus,2.0
48041,8,11,bus,2.2
30714,8,11,bus,2.2
30715,8,11,bus,2.2
30716,8,11,bus,2.2
30717,8,11,bus,2.2
50808,8,11,bus,2.2
30691,8,11,bus,2.2
30692,8,11,bus,2.2
50806,8,11,bus,2.2
50804,8,11,bus,2.2
45153,8,11,bus,2.2
47657,8,11,bus,2.2
47679,8,11,bus,2.2
47681,8,11,bus,2.2
45158,8,10,bus,2.0
45159,8,10,bus,2.0
45160,8,10,bus,2.0
50801,8,29,bus,5.8
45161,8,29,bus,5.8
45163,9,38,bus,7.6
45165,9,38,bus,7.6
45167,9,38,bus,7.6
50800,9,19,bus,3.8
30694,9,19,bus,3.8
30695,9,19,bus,3.8
30697,9,19,bus,3.8
30699,9,19,bus,3.8
50797,9,19,bus,3.8
50798,9,19,bus,3.8
50793,9,19,bus,3.8
30570,9,19,bus,3.8
30571,9,19,bus,3.8
30572,9,19,bus,3.8
30573,9,19,bus,3.8
30574,9,19,bus,3.8
48041,9,9,bus,1.8
30714,9,9,bus,1.8
